sequence,score
真 南 韓 一 九 人 病 病 星期 一 到今 減少 有 八 人 有 關 宿舍 酒吧 街 感染 擴散 快 不 今 一 星期 估 看 組 組 控制 能 未 是 不,2.874575485901605
真 今 全部 計算 一 萬 一 千 二 百 六 二 人 死亡,0.9435843971626894
印度 全部 計算 八 萬 五 千 比 內地 今 放 放 限制 限制,1.878917022181541
政府 組 組 組 提醒 提醒 政府 領袖 快 快 恢復 經濟 救 救 全部 影響 生意,2.743471659084011
名字 華 說 希望 不 想 海洋公園 經濟 肺 肺 變 犧牲 不 不,1.7275646598507528
美國 過程 壓 華為 真 禁止 美國 <MUMBLE> 公司 貨 給 華為 禁止,2.4938339578668316
立 法 會 委員 經濟 這 批准 沒 五 四 億 資助 沒 包括 海洋公園 未來 一 年 生計 或者 還 還 三 十 億 <MUMBLE>,2.9471533384334427
不 想 有 關 肺 炎 或者 經濟 退步 變 第 一 犧牲 不 我 珍惜 工作 位 包括 動物 保護 以前 成立 名牌,3.9856987099174734
變 消失 公園 未來 要 如何 決定 位 例如 渡假屋 區域 香港 灣 附近 好 甚麼 興建 碼頭 能 坐 船 聯 真 淺 水 灣 各種,4.608681265496153
真 警察 拘捕 一 女 講大話 飛機 有 炸彈 控告 警察 說 歲 四 八 女 懷疑 穿 衣服 說 工作 沒,3.3385599024567094
星期 三 晚上 上 網 有 召 召 新 城市 廣場 歲 一 六 名字 C 和 另 C,1.6615149531260276
入 商場 飲 店鋪 喜 茶 破壞 兩 按 錢 有 八逹通,1.742044437883114
全部 一 萬 五 千 二 百 控告 破壞,0.88395385704586
名字 C 男 加 控 幹涉 拘捕,0.9147954904489368
延至 六 月 二 九 再 審判 等 過程 調查,1.4897306967418626
兩 批准 放 暫時 能 走 香港 不 要 嚴 跟 十 二 時 晚上 十 二 時 後 去 不 新 城市 廣場 去 禁止,2.3108873685477054
新 規定 一 百 二 十 天 限制 限制 貨 貨 付 按鍵 按鍵 免 能,2.1728051912247137
說 六 月 三 開始 放 放 限制 限制,0.9088293790768769
放 前 一 日 六 月 二 意大利 國 慶祝 節 新聞 說 節 後 放 想 減 肺 炎 影響 危險,1.5724696816930657
放 法國 瑞士 奧地利 出 入 有 一 樣 檢測 會,1.7134924803176852
入 人 合理 入 要,0.4105634094445621
真 六 月 期待 放 能 自由 行,0.8888763349185413
名字 波 海 三 國 名字 立 拉 沙 愛 有 關 控制 肺 炎 能 星期 五 開 開 想 刺激 經濟 歐洲 組 爆發 後 今 恢復 開 能 旅遊 圈,3.083820079163658
真 名字 太空 負責 德 另 軍人 名字 名字 旗 第 六 組 太空,2.2507659502098383
黑色 旗 這 顔色 這 三 角 翼 真 美國 太空 這 熱門 到今 這 圖 北 北 這 星 給 我 重要 給 光,2.751122872155707
路 繞 好像 太空 能力 鼓勵 生 活 挑戰 各種 旗 新 政府 特朗普 美國 這 太空 負責 內 世界 帶領 負責 能力,4.948754390332186
聽 超 俄羅斯 倍 五 內地 今 研究 倍 五 倍 六 我 今 研究 甚麼 一 七 倍,1.465793815219985
男 女 網 打球 比賽 說 聯 會 說 恢復 比賽 要 恢復 遲 延後 最 快 八 月,2.1440626213198013
兩 會 會 說 今 不 定 肺 炎 不開心 延後 長 七 月 三 一,0.6885143766012438
八 月 後 比賽 會 六 月 說 日期,0.6674245220123806
四 月 兩 會 會 說 七 月 一 三 前 真 全部 比賽 不,0.5571768820616756
天氣 情況 雲 多 有 部分 雨 明日 部分 區域 區域 有 陽光 早 午 熱 溫度 二 八 至 三 三 風 一般 南,3.5433261763101767
未來 一 天 兩 天 三 天 天氣 有 部分 反覆 星期 一 起 星期 二 有 雨 風,2.1774836587375566
今 溫度 二 九 濕 百分比 七 九,0.8542934105963538
巴基斯坦 入 香港 傳染 有 加 有 肺 三,0.9381916236246681
美孚 這 新 屋 這 保安 鐘 報 九 九 九 即 發現 有 垃圾 槍 槍 <MUMBLE> 發現 有,1.9248618160306754
世界 衞生 大 會 明天 開始 國 有 六 十 比 全部 草案 計劃 這 研究 有 關 肺 新冠 哪裡 來 要 調查,3.19858136091002
香港 新 加 肺 新冠 這 入 感染 這 人 病 昨天 巴基斯坦 人 返 香港 計算 計算 一 千 零 五 五 再 人 兩 康復 走 能,3.0796689465002047
以前 現在 有 太 分別 不 例如 小事 但是 檢測 後 病 幾 百分比 幾 幫 能 評估 香港 現在 情況 如何,3.752957770416863
現在 初 計劃 現在 繼續 談 要,0.9736490237217703
大家 以前 我們 大家 有 階段 階段 階段 放寬 放寬 嚴 變 減少 有 現在 經濟 我們 人 人 衞生 項目 重要 要 繼續 監視 要,6.397227470484049
國 衞生 健康 委員 名字 名字 組 長 名字 名字 鍾 南 山 名字 名字 他 說 內地 第 二 爆發 現在 困難 說 多 人 身體 防 沒 武漢 官 員工  初 說 真 沒,4.326687817810708
何 名字 何 兩 會議 會議 某人 談 關於 條規 基本 法 草案 二 三 可能,2.9136595608621736
英國 記者 說 美國 消息 如果 內地 美國 十 年 後 這 海 爆發 這 美國 失敗 臺灣 防 不能 不能,3.7863498356804604
今 破 一 五 十 一 百 五 十 萬 死亡 九 萬,0.36379297009521555
請看 真 巴西 以前 入球 入球 兩 山 落後  相反 勝 三 二,2.9726662178771295
天氣 情況 估 雲 多,0.5886694069599765
雨 雨 早 晚 雨 部分 雨 或者 風 雷 明天 溫度 二 五 至 三 十 風 西 南,1.221148819593624
星期 二 可能 雨 或者 風 雷 星期 二 遲 遲 或者 星期 三 雨 減少,1.7826714845487235
今 溫度 內 房 二 九 濕 七 四 百分比,0.8542934105963538
環 保 屋 說 空氣 質素 健康,1.0778256665267545
名字 C 波 有 關 負責 講演 委員會 內 主 選 真 多 人人 主 多 十 幾 被趕走 名字 L 繼續 任職 仍然 能,3.3188764867295566
控告 煽惑 煽惑 真 組 明顯 計劃 批准 沒 非 違法 聚集 有 關 名字 英 L 一 五 人 所有 審判,4.083101766146149
多 人人 主 議員 真 保安 互相 推撞 推撞 真 建築 有 關 另 工 聯 想 拉走 黑 布,2.923238166090103
名字 名字 公 人人 C 擴音器 開 聲 丟臉 C 波 批評 建築 批評 人人 主 行為 錯誤,3.6040065939592494
約 十 分鐘 後 C 波 議員 有 受傷 但是 停 開會,1.5580601881967142
C 波 故意 隱瞞 名字 朱 被抬 走 林 再 桌 站上 全部 開會 規則 撕破 拋落地 保安 想 抬 兆,3.7302262810240205
暴力 指 工 聯 這 全部 賣 香港 各種,1.0286724561692748
救護車燈 負責 到 曾經 兆 跟 走 沒,1.3543605754339016
C 起名 C 波 努力 行為 做 好 做 好 人人 主 議員 十 幾 全部 被趕 被趕 現在 即刻 投票,4.26181038929133
職員 向 議員 給 選 票 不 請 全部 走 不能,1.095954825992754
有 餘下 五 人人 主 議員 仍然 臺前 抗議 投票 沒,2.616343521063753
毛 請 她 檢測 票 她 剛剛 提出 建議 一 非 開會,1.6920259481082627
L 議員 有 四 十 票 現在 說 L 智慧 出任,1.3004921571634713
建築 議員 希望 影響 法 會 一 個 月 兩 個 月 問題 解決 能 人人 主 議員 不 承認 這 選 最後 情況,3.3307550485877018
等 過程 決定 開會 甚麼 項目 跟 開會 規則 公 平 講演,2.5491613899511827
浪費 六 個 月 時間 希望 以後 時間 先 重要 過程 考慮 處理 現在 繁多 案件,3.792813402942859
人人 主 組 議員 真 全部 不合理 真 L 意見 能 法 方法 控告 審判 建築 組 希望 選 主 領袖 後 處理 完成,4.042026245032112
不理會 建築 組 或者 反 組,0.9450859923728012
但是 人人 主 組 說 真 這 投票 完成 後 不 承認 今 C 波 真 他 身份 不適合 出任 講演,3.129986276712794
真 合理 規則 法 不,0.6601439351109184
主 講臺名 榮 北京 建築 組 違反 一 國 兩 制 會議 規則 奪走 我 主 權力,2.879029284879994
我 信 他們 搶 我們 香港 人 信 知 記 善良 尊重 臉,1.6775925852741833
害 保安 受傷 我 覺得 身份 議員 故意 黑布 隱瞞 自 行為 暴力 行為 明顯 知道 他們 違法,4.955051508739237
人人 主 批評 保安 過分 暴力 我 沒 試過 會議 內,2.5405827727257697
給 頭 按地 壓下 後 膝頭 壓住 胸 胸,2.0
前面 警察 對 我 做 過份,1.1783409706928196
真 生意 人 名字 名字 L 她 批評 林 真 撕破 撕破 拋下 尊重 開會 規則,3.4284234041934027
一 創造 名字 英 有 另 人人 主 領袖 名字 L 全部 一 五 人 煽惑 煽惑 聚集 計劃 有 非 違法 聚集 批准 沒 西 九龍 審判 全部 答 不要 暫時 釋放 批准 仍然 能,6.880185667905907
一 五 被控告 被控告 下午 輪流 去 西 九龍 審判,3.007082953946699
Y 有 九 人 上 年 八 月 一 八 知道 計劃 故意 批准 沒 非法 聚集,2.007108167048614
名字 C 長 毛 荷 全部 上 年 十 月 二 十 全部 計劃 有 關 九龍 區域 新界 遊行 遊行 警察 批准 沒,3.4015426931735244
三 另 荷 何 仁 被控 十 月 一 九 最後 法院 外 煽惑 煽惑 真 某人 全部 一起 未 批准,3.3201563636992413
名字 楊 另 有 全部 一 樣 情況 審判 上 三 人 八 月 三 一 上 年 灣仔 去 金鐘 批准 沒 聚集,2.3530179240543667
全部 延後 六 月 十 五 西 九龍 審判 再,1.2236167325381355
等 轉 文件 文件 給 審視 審視 一 五 被告 被告 全部 暫時 釋放 一 千 能,3.395706052431118
全部 計算 仍然 一 零 五 五 另 加 一 康復 放 醫院 有 仍然 二 七 証實 肺 炎 人 留 醫院,2.4575200851662005
接收 接收 印度 香港 人 專 飛機 早上 六 時 幾 新 德 返 香港 全部 有 二 百 四 九 人 包括 歲 七 未 滿 兩,2.6557963345891227
小朋友 有 關 自 付錢 估 每人 三 千 八 百,1.429580683849276
政府 保 工作 計劃 下 星期 一 開始 早上 上網 接受 申請 能,2.433732740229167
內地 習 負責 講演 臺灣 抗議 被邀請 沒,2.001923219629071
估 能 申請 三 星期 至 四 星期 能 補 撥款 政府 說 老闆 能 上 年 一 二 月 起 今 年 三 月 選 一 提出,2.2707588612202
發現 負責 老闆 三 萬 出糧 給 政府 要 取 補 一 萬 收回,2.0638947983335516
我 估 二 七 萬 老闆 申請 有 部分 真 懲罰 錢 付 不起 我 去 申請 不,2.1619212251207753
規則 太多 嚴 限制 老闆 申請 不 轉 保 工作 目的 不能 說 有 沒 第 二 期 期間 九 月 至 一 一 月 補 方法 跟 第 一 相同,3.52791623367512
評估 屋 說 教育 屋 要 求 取消 D S E 歷史 一 題目 到今 談 未 完成 嚴 處理,2.58149407213363
我 覺得 考試 評估 屋 委員會 大家 明白 會 嚴 處理 會,2.371684507641483
立 法 會 教育 委員會 主 領袖 名字 葉 L 有 關 下 星期 一 召 急 教育 屋 考試 評估 屋 去 會,2.5311558022322656
教育 屋 會 調查 為何 給 題目 希望 回答 能,1.9668470091930577
委員 覺得 這 題目 真 不合理 嚴 重 不合理 影響 會,1.9376002805026442
如果 廢除 了 考試 題目 學生 成績 成績 如何 影響 ,3.1598093411188826
北 區域 議員 上網 收集 真 一 萬 幾 人 聯署 聯署 要 求 仍然 歷史 題目,3.3736690974983223
中 學生 活動 計劃 考試 評估 屋 說 抗議 如果 題目 取消 訴訟 法 會,3.286355050591929
議員 要 留意 肺 炎 影響 仍然 如何 隔離 留 一 四 天 人 如何 投票 如果 去 探熱 溫度 有 發燒 禁止 入 禁止 投票 是否,5.1029200293764605
有 嚴 重 困難 一 八 萬 政府 職員 內 找不到 人 要 集中 警察 人,1.9210939385964307
真 上 年 區域 區域 議員 多 員工 擔心 安全 問題,2.3560138626274116
社 會 他們 氣氛 多 暴力 暴力 發生 發生,2.188478089852112
選 一 報名 不 或者 報 後 看 情況 差 變 突然 取消,1.5208192495108928
真 選 屋 說 現在 政府 工作 職員 能 申請 限制 警察 一 不,1.949775817761994
世界 衞生 大 會 開幕 主 領袖 內地 講演 代表 說 內地 公 開 態度 透明 說 世界 有 肺 炎 情況 臺灣 寄 世界 祕書 屋 被邀請 我 沒,5.286379617666414
世界 衞生 會 組 有 最 高 機 組 新 冠形 肺 炎 第 一 次 視像 方法 開會 焦點 有 關 肺 炎 擴散 這 情況,3.0137206447633504
保護 保護 人人 生 命 安全 健康,1.4275426999350325
內地 仍然 公 開 隱隱 責任 態度,1.6855043895355564
某些 國 公 開 說 肺 炎 病 病 各種 消息 六 十 國 提醒 德 要 調查 新冠 肺 炎 哪裡 來 真 要 調查 抗議 各種,3.149771270105516
集中 加 強 合作 國 衞生 全部 有 關 衞生 開始 談,1.6797960254939706
焦點 這 情形 表達 我 不開心 有 不滿,1.9106851378698577
焦點 世界 衞生 祕書 屋 寄出 抗議 有 信件 外 交 組 員工 名字 吳,3.0493443345777913
臺灣 拒絕 因為世界 衞生 聽 內地 壓力,2.169497924428894
德 甲 關閉 恢復 開 第 二 比賽 節日 有 關 名字 名字 黑 二 至 零 打敗 名字 名字 林,2.7501158398982293
某人 控告 沒 承認 知 錯 踢 慢 踢 錯 人 一 二 吹哨子 名字 雲 踢 對,1.717233967142083
拜 仁 四 十 分鐘 一 至 零 德 甲 二 六 第 一 踢 今 二 六 踢 全部 四 十 第 五 期間 有 數 多 說 一般 四 至 零 拜 辛苦,1.7031427769520702
第 二 八 十 分鐘 即 有 華 踢 角 二 至 零 勝利,0.784282146411676
天氣 情況 雲 多 有 雨 風 閃電,1.0192629205290282
風 溫度 二 四 至 二 八 涼 一般 西 南 今 一 星期 之後 時間 天氣 部分 反覆 反覆 會 有 部分 雨 或者 閃電 風,4.678403837267302
今 溫度 二 五 濕 百分比 九 二,0.8542934105963538
人 聚 全部 限制 這 通告 加 時 至 六 月 四 唱歌 O K 派對 房 組 組 四 關閉 至 一 星期 宗教 各種 地方 俾面 闊 能,4.081447458555411
新 失業 百分之 上升 五 點 二 百分比 破 年 十 勁 賣 賣 工作 失業 到今 一 五 太 高,2.7926701466688657
今 這 錯誤 專 這 錯誤 有,0.8643375751162797
現在 想 甚麼 時間 短  評估 評估,1.3453669986049546
今 日期 天 一 四 加 加 加 人 聚合 聚合 這 多 不 想 再 聚合 聚合 危險 加 圈 香港 病 傳染 不能,3.751183415999947
組 組 或者 聚合 聚合 這 大 或者 聚合 聚合 這 真 不適合,3.27229681853229
人 政府 事 事 政府 人 政府 事 屋 說 足球 籃球 場 地方 何時 用 不知,2.4132506809766348
政府 希望 政府 這 要 有 第 三 第 三 肺 防 基金 派 要 覺得 餐廳 全部 限制 再 加 俾面 容易 要,2.929533744096813
教育 屋 說 跟 香港 考試 評 規則 香港 行 政府 領袖 管理 權力 能 他們 覺得 大家 有 影響 事件 命令 命令 能 考試 評 屋 這 跟 要 林 月 說 自 幹涉 寃枉,5.821329376517514
這 這 發生 這 今 專業 這 錯誤 這 事件,1.4517422715319939
考試 評 屋 處理 這 關於 題目 爭議 如何 處理 不知 今 負責 評估 委員 會 名字 名字 L 說 題目 設計 錯誤 有 建議 全部 考試 全部 給 給 一 零 零 要 要,6.202965544631941
考試 內 有 政府 這 問題 有,0.9836527039181868
大 人 大 政府 幫 兩 會 北京 開會 這 準備 加 防守 防守 防守,2.287136031444722
內地 今 即刻 歐洲 米 運貨 稅 加 歐洲 說 兩 國 問題 生意 戰爭 不,2.674756251748193
請看 請看 請看,1.854115036510651
全部 過程 封閉 全部 管理 例如 這 酒店 活動 喫飯 各種 特別 安排 有,3.6079228248907436
完 返 香港 前 估 再 檢測 會,0.49377497399623416
 天氣 情況 雲 多 雨 雨 部分 閃電 閃電 明天 最 低 二 六,2.027269132342162
早上 時間 短 陽光 熱 最 高 三 十 風 南 至 西南 星期 四 星期 五 微 風 雨 雨 閃電 會 星期 六 星期日 雨 減少,3.2744082349849584
溫度 二 九 濕 八 一 百分比,0.8542934105963538
出糧 計算 計算 報告 有 另 考慮 再 決定 政府 員工 今 年 出糧 上升 降下 上升 如何 變,4.349641635819951
名字 L 超 說 下 一 星期 召 召 提醒 提醒 委員 會 有 關 管理 警察 會 評估 報告 建議,2.898039092199601
經常 報到 報到 我 O K 喫飯 住 O K,2.084402898223598
不開心 我 想 去 今 不能 落空,1.3897636737356307
旅遊 會 說 星期 一 接收 旅遊 代 註冊 屋 說 這 專 假期 經濟 生計 難處 繼續 生計 不能 決定 取消 牌 會,4.669704057915597
大約 一 千 一 百 人 旅遊 客 影響 有 全部 一 百 二 十 萬 大約,1.4992215490736753
影響 職員 客 人 全部 蓋印 單據 單據 能 去 旅遊 組 賠償 基金 申請,4.020454294138184
今 年 一 月 到今 有 三 六 關閉 關閉,1.1245490196743346
大約 三 千 人 有 影響 全部 大約 一 千 萬,1.1805068214566565
旅遊 停 賺 不能 支出 省 省 減,1.016152962244413
但是 生計 基本 有 例如 甚麼 租 租,1.5786830120074884
政府 有 給 撥款 撥款 幫 但是 比較 生意 有 收入 錢 時間 天天 收入 收入 收入 兩 情況 不同,5.05300742907526
出糧 評估 委員 會 調查 評估 報告 今 年 政府 職員 加 加 最 多 例如 一 零 零 內 二 百分比 有 關 屋 職員 名字 德 權 政府 考慮 另 情況 再 決定 要否 變 變,5.162065351976517
今 新聞 說 有 部分 說 肺 炎 今 加 出糧,0.9707066177169855
名字 德 說 調查 一定 落後 有 政府 <MUMBLE> 有 關 開會 真 決定 參考 有 另 五,2.50132955382094
今 年 留意 有 肺 炎 影響 第 一 期間 降下 八 點 九 寫 內 勁 今 年 期間 負 負 估 二 千 八 百 億 會,1.5978918910297615
地鐵 說 肺 新冠 影響,0.9386272022066277
法 屋 全部 審判 如何 我 尊重,1.2442927817951404
今 年 爆發 新冠 肺 炎 客 人 上 年 四 百 萬 至 五 百 萬 二 月 降下 三 百 萬 內,1.1466937714462828
肺 炎 社 會 發生 發生 發生 給 影響 有 一 三 億 負 負 影響 過程 肺 炎 如何 不知道 我 努力 努力 幫 幫,3.228906208504163
